task,dataset,image,sigma255,method,transition,dx,dy,klt_survival,klt_epe,klt_bad1,klt_bad3,farneback_epe,farneback_median_epe,farneback_bad1,farneback_bad3,farneback_bias_dx,farneback_bias_dy
tracking_flow,kodak24,kodim02,20,tv_fixedk_val,4.0,2.0,1.0,1.0,0.8925244808197021,0.20930232558139536,0.05813953488372093,0.7635499835014343,0.49477052688598633,0.3091133004926108,0.0,-0.5617010593414307,-0.27782392501831055
tracking_flow,kodak24,kodim02,20,tv_fixedk_val,5.0,2.0,1.0,1.0,0.8501487970352173,0.22304832713754646,0.05947955390334572,0.84441739320755,0.5468544960021973,0.36535303776683087,0.0,-0.6073585748672485,-0.3330167829990387
tracking_flow,kodak24,kodim02,20,tv_fixedk_val,6.0,2.0,1.0,1.0,0.7354494333267212,0.18045112781954886,0.041353383458646614,0.8119133114814758,0.5597467422485352,0.3358843537414966,0.0,-0.5527060627937317,-0.3330209255218506
tracking_flow,kodak24,kodim02,20,tv_discrepancy,0.0,2.0,1.0,0.9918032786885246,0.9066733121871948,0.19834710743801653,0.08264462809917356,0.9751603007316589,0.755139946937561,0.41684259910860894,0.007858315740089139,-0.6805259585380554,-0.44482970237731934
tracking_flow,kodak24,kodim02,20,tv_discrepancy,1.0,2.0,1.0,1.0,0.8191110491752625,0.18106995884773663,0.06172839506172839,0.9212363958358765,0.7429121732711792,0.4063452967393854,0.0017006802721088435,-0.7118850350379944,-0.4112389385700226
tracking_flow,kodak24,kodim02,20,tv_discrepancy,2.0,2.0,1.0,1.0,0.7208537459373474,0.1752988047808765,0.0398406374501992,0.8097524046897888,0.5400645732879639,0.3225428102275393,0.0,-0.5424587726593018,-0.29728370904922485
tracking_flow,kodak24,kodim02,20,tv_discrepancy,3.0,2.0,1.0,1.0,0.8935156464576721,0.22178988326848248,0.07003891050583658,0.8092923164367676,0.5457561016082764,0.32658925639221204,0.0,-0.5799685716629028,-0.21664611995220184
tracking_flow,kodak24,kodim02,20,tv_discrepancy,4.0,2.0,1.0,1.0,0.950614333152771,0.22868217054263565,0.07364341085271318,0.7513114809989929,0.4969378709793091,0.30852685901946986,0.0,-0.5396867394447327,-0.2682516276836395
tracking_flow,kodak24,kodim02,20,tv_discrepancy,5.0,2.0,1.0,1.0,0.9081663489341736,0.24535315985130113,0.07434944237918216,0.8385432958602905,0.5476497411727905,0.3623915083274689,0.0,-0.5916324257850647,-0.32606032490730286
tracking_flow,kodak24,kodim02,20,tv_discrepancy,6.0,2.0,1.0,1.0,0.7894391417503357,0.18421052631578946,0.05263157894736842,0.8116051554679871,0.5530081987380981,0.3382301196340605,0.00026389866291344125,-0.5427135825157166,-0.3340350091457367
tracking_flow,kodak24,kodim02,20,tv_chambolle_val,0.0,2.0,1.0,0.9877049180327869,1.3476825952529907,0.2946058091286307,0.14937759336099585,1.2923227548599243,1.5243752002716064,0.5931855500821018,0.0034893267651888342,-1.0770788192749023,-0.5730518102645874
tracking_flow,kodak24,kodim02,20,tv_chambolle_val,1.0,2.0,1.0,1.0,1.3014599084854126,0.24691358024691357,0.12345679012345678,1.2651071548461914,1.4151499271392822,0.5898721557588553,0.0005571193994839315,-1.0666650533676147,-0.5535688400268555
tracking_flow,kodak24,kodim02,20,tv_chambolle_val,2.0,2.0,1.0,0.9960159362549801,1.052255392074585,0.22,0.072,1.1487634181976318,1.121059536933899,0.5287649542575651,0.0,-0.9609535336494446,-0.49201226234436035
tracking_flow,kodak24,kodim02,20,tv_chambolle_val,3.0,2.0,1.0,1.0,1.2441202402114868,0.3346303501945525,0.11284046692607004,1.173132061958313,1.1977758407592773,0.5404644616467277,0.0,-0.9657084345817566,-0.4596879482269287
tracking_flow,kodak24,kodim02,20,tv_chambolle_val,4.0,2.0,1.0,0.9961240310077519,1.3173975944519043,0.29961089494163423,0.12062256809338522,1.1738189458847046,1.169785737991333,0.5371803893971382,0.0,-0.9915521740913391,-0.5166730880737305
tracking_flow,kodak24,kodim02,20,tv_chambolle_val,5.0,2.0,1.0,1.0,1.3082443475723267,0.31970260223048325,0.11152416356877323,1.1743247509002686,1.125905990600586,0.5249530846821487,0.0,-0.964569628238678,-0.5012133717536926
tracking_flow,kodak24,kodim02,20,tv_chambolle_val,6.0,2.0,1.0,1.0,1.1328791379928589,0.2556390977443609,0.07518796992481203,1.153857707977295,1.1137539148330688,0.520906638517476,0.0,-0.9497316479682922,-0.517351508140564
tracking_flow,kodak24,kodim02,20,ectv,0.0,2.0,1.0,1.0,0.615592896938324,0.11065573770491803,0.028688524590163935,0.5917394757270813,0.43405306339263916,0.17100633356790992,0.002609664555477363,-0.11301218718290329,-0.2190428376197815
tracking_flow,kodak24,kodim02,20,ectv,1.0,2.0,1.0,1.0,0.5325956344604492,0.09876543209876543,0.012345679012345678,0.5289402604103088,0.40457743406295776,0.12617288294628196,0.0001172882946281961,-0.15107236802577972,-0.022506698966026306
tracking_flow,kodak24,kodim02,20,ectv,2.0,2.0,1.0,1.0,0.49205052852630615,0.11952191235059761,0.00796812749003984,0.5529100298881531,0.4157121777534485,0.15848580811635,0.0,-0.14158813655376434,-0.08366181701421738
tracking_flow,kodak24,kodim02,20,ectv,3.0,2.0,1.0,1.0,0.5589628219604492,0.11284046692607004,0.023346303501945526,0.4991312623023987,0.36548590660095215,0.11878372038470561,0.0,-0.09250877052545547,0.0780688226222992
tracking_flow,kodak24,kodim02,20,ectv,4.0,2.0,1.0,1.0,0.566490113735199,0.13565891472868216,0.015503875968992248,0.4939568340778351,0.3753216564655304,0.11508913910391742,0.0,-0.01235086191445589,0.04164857789874077
tracking_flow,kodak24,kodim02,20,ectv,5.0,2.0,1.0,1.0,0.5737798810005188,0.11895910780669144,0.026022304832713755,0.5811337232589722,0.4445825517177582,0.16995073891625614,0.005805770584095708,-0.20240852236747742,-0.15398821234703064
tracking_flow,kodak24,kodim02,20,ectv,6.0,2.0,1.0,1.0,0.5186509490013123,0.13157894736842105,0.007518796992481203,0.4599667489528656,0.3698388636112213,0.08043044804128548,0.0,-0.013999498449265957,0.013815942220389843
tracking_flow,kodak24,kodim02,20,ectv_fidelity,0.0,2.0,1.0,0.9549180327868853,1.3028286695480347,0.30042918454935624,0.12017167381974249,1.3488848209381104,1.7176088094711304,0.5963523340370631,0.0017300023457658925,-1.1215769052505493,-0.5951835513114929
tracking_flow,kodak24,kodim02,20,ectv_fidelity,1.0,2.0,1.0,0.9629629629629629,1.1097053289413452,0.26495726495726496,0.10683760683760683,1.320024013519287,1.6101293563842773,0.5976131832043162,0.00041050903119868636,-1.1130363941192627,-0.5855094194412231
tracking_flow,kodak24,kodim02,20,ectv_fidelity,2.0,2.0,1.0,0.9681274900398407,1.0627139806747437,0.22633744855967078,0.09465020576131687,1.2150861024856567,1.2589067220687866,0.5475017593244195,0.0,-1.007609248161316,-0.4983825385570526
tracking_flow,kodak24,kodim02,20,ectv_fidelity,3.0,2.0,1.0,0.9455252918287937,1.0755611658096313,0.3004115226337449,0.09053497942386832,1.2168623208999634,1.1743931770324707,0.5358608960825709,0.0,-0.9923198223114014,-0.4820406436920166
tracking_flow,kodak24,kodim02,20,ectv_fidelity,4.0,2.0,1.0,0.9689922480620154,1.1829999685287476,0.268,0.116,1.1818187236785889,1.1442155838012695,0.5253342716396904,0.0,-1.0044560432434082,-0.5157992243766785
tracking_flow,kodak24,kodim02,20,ectv_fidelity,5.0,2.0,1.0,0.966542750929368,1.1640307903289795,0.2923076923076923,0.1,1.1700278520584106,1.063523530960083,0.5127257799671593,0.0,-0.966230571269989,-0.5150587558746338
tracking_flow,kodak24,kodim02,20,ectv_fidelity,6.0,2.0,1.0,0.9736842105263158,0.9858523607254028,0.22393822393822393,0.04633204633204633,1.1607532501220703,1.1079528331756592,0.5144264602392681,0.0,-0.9566534161567688,-0.49701127409935
tracking_flow,kodak24,kodim02,20,bilateral_val,0.0,2.0,1.0,0.9959016393442623,0.9424837231636047,0.205761316872428,0.07407407407407407,1.314023733139038,1.6307759284973145,0.6281081398076472,0.0,-1.1250838041305542,-0.5693771839141846
tracking_flow,kodak24,kodim02,20,bilateral_val,1.0,2.0,1.0,0.9958847736625515,0.549472451210022,0.1115702479338843,0.02066115702479339,1.2690318822860718,1.475217580795288,0.6193408397841895,0.0,-1.0970103740692139,-0.5603021383285522
tracking_flow,kodak24,kodim02,20,bilateral_val,2.0,2.0,1.0,0.9960159362549801,0.8426858186721802,0.196,0.052,1.2432056665420532,1.4248840808868408,0.6067323481116584,0.0,-1.0687698125839233,-0.5384612679481506
tracking_flow,kodak24,kodim02,20,bilateral_val,3.0,2.0,1.0,1.0,0.7898991703987122,0.16342412451361868,0.054474708171206226,1.2420411109924316,1.4238238334655762,0.5967921651419188,0.0,-1.073976993560791,-0.512676477432251
tracking_flow,kodak24,kodim02,20,bilateral_val,4.0,2.0,1.0,0.9961240310077519,0.8101313710212708,0.16731517509727625,0.042801556420233464,1.2202770709991455,1.4048314094543457,0.5802251935256861,0.0,-1.0438189506530762,-0.550125777721405
tracking_flow,kodak24,kodim02,20,bilateral_val,5.0,2.0,1.0,1.0,0.7852326035499573,0.1821561338289963,0.05204460966542751,1.1608678102493286,1.2764575481414795,0.5593771991555243,0.0,-0.9957590699195862,-0.5033625960350037
tracking_flow,kodak24,kodim02,20,bilateral_val,6.0,2.0,1.0,1.0,0.550136387348175,0.10902255639097744,0.022556390977443608,1.1798803806304932,1.3493812084197998,0.5734517945109078,0.0,-0.988887369632721,-0.5251854062080383
tracking_flow,kodak24,kodim02,20,pm_diff_val,0.0,2.0,1.0,0.9959016393442623,1.1466906070709229,0.2757201646090535,0.10699588477366255,0.8118664622306824,0.6156117916107178,0.29650480882007973,0.009588318085855032,-0.4448087513446808,-0.361825555562973
tracking_flow,kodak24,kodim02,20,pm_diff_val,1.0,2.0,1.0,1.0,0.856919527053833,0.23045267489711935,0.05761316872427984,0.6865003705024719,0.5570720434188843,0.22217335209946049,0.0012315270935960591,-0.41174525022506714,-0.21161843836307526
tracking_flow,kodak24,kodim02,20,pm_diff_val,2.0,2.0,1.0,1.0,0.8596415519714355,0.24302788844621515,0.043824701195219126,0.7177541255950928,0.5323262810707092,0.2779439361951677,0.0,-0.35224246978759766,-0.22403207421302795
tracking_flow,kodak24,kodim02,20,pm_diff_val,3.0,2.0,1.0,1.0,1.0517467260360718,0.2918287937743191,0.08560311284046693,0.6337957382202148,0.4817335605621338,0.19531433262960357,0.002228477597935726,-0.3490527272224426,-0.06122098118066788
tracking_flow,kodak24,kodim02,20,pm_diff_val,4.0,2.0,1.0,1.0,0.964039146900177,0.2596899224806202,0.08914728682170543,0.5982602834701538,0.4521702229976654,0.1833216045038705,0.0,-0.3050219416618347,-0.15850834548473358
tracking_flow,kodak24,kodim02,20,pm_diff_val,5.0,2.0,1.0,1.0,0.9097968339920044,0.26765799256505574,0.06319702602230483,0.7594431042671204,0.5758578777313232,0.2960063335679099,0.010761201032136992,-0.43313151597976685,-0.245123028755188
tracking_flow,kodak24,kodim02,20,pm_diff_val,6.0,2.0,1.0,1.0,0.8337364196777344,0.2593984962406015,0.041353383458646614,0.6251269578933716,0.4726264476776123,0.1955195871452029,0.0,-0.28989195823669434,-0.20910072326660156
tracking_flow,kodak24,kodim02,20,wavelet_bayes,0.0,2.0,1.0,0.9918032786885246,1.4353832006454468,0.43388429752066116,0.11570247933884298,1.041299819946289,0.9565115571022034,0.48313980764719683,8.796622097114708e-05,-0.6863657236099243,-0.5308297872543335
tracking_flow,kodak24,kodim02,20,wavelet_bayes,1.0,2.0,1.0,1.0,1.4055554866790771,0.45267489711934156,0.11934156378600823,0.9642696976661682,0.8839750289916992,0.44510907811400424,0.0,-0.7232123613357544,-0.45413920283317566
tracking_flow,kodak24,kodim02,20,wavelet_bayes,2.0,2.0,1.0,1.0,1.2242431640625,0.41434262948207173,0.06772908366533864,0.9025015830993652,0.7349475622177124,0.3832395026976308,0.002169833450621628,-0.5796502232551575,-0.3201504349708557
tracking_flow,kodak24,kodim02,20,wavelet_bayes,3.0,2.0,1.0,1.0,1.3818833827972412,0.4085603112840467,0.12062256809338522,0.8932235836982727,0.7528988122940063,0.38142153413089375,0.0,-0.6593325138092041,-0.3392690122127533
tracking_flow,kodak24,kodim02,20,wavelet_bayes,4.0,2.0,1.0,1.0,1.4103907346725464,0.3682170542635659,0.12790697674418605,0.9680904746055603,0.8336647748947144,0.4272812573305184,0.0,-0.6765193939208984,-0.42601627111434937
tracking_flow,kodak24,kodim02,20,wavelet_bayes,5.0,2.0,1.0,1.0,1.3384997844696045,0.42379182156133827,0.09665427509293681,0.9292193055152893,0.8179244995117188,0.3923879896786301,0.0,-0.5912860631942749,-0.38047945499420166
tracking_flow,kodak24,kodim02,20,wavelet_bayes,6.0,2.0,1.0,1.0,1.1183223724365234,0.3533834586466165,0.06766917293233082,0.8746846914291382,0.7302291393280029,0.3817440769411213,0.0,-0.5297836661338806,-0.3912036120891571
tracking_flow,kodak24,kodim02,20,nlm,0.0,2.0,1.0,0.9918032786885246,1.2327309846878052,0.2892561983471074,0.1322314049586777,1.372653603553772,1.8438947200775146,0.6145906638517475,0.0,-1.1624956130981445,-0.5970966219902039
tracking_flow,kodak24,kodim02,20,nlm,1.0,2.0,1.0,1.0,1.2337331771850586,0.2551440329218107,0.11934156378600823,1.2773934602737427,1.489592432975769,0.5725721323011963,0.0,-1.0781983137130737,-0.5590593814849854
tracking_flow,kodak24,kodim02,20,nlm,2.0,2.0,1.0,1.0,1.1826746463775635,0.2788844621513944,0.11553784860557768,1.3169059753417969,1.5935468673706055,0.6008972554539057,0.0,-1.1043169498443604,-0.5864424705505371
tracking_flow,kodak24,kodim02,20,nlm,3.0,2.0,1.0,1.0,1.255936861038208,0.3035019455252918,0.14007782101167315,1.2733783721923828,1.425513744354248,0.567587379779498,0.0,-1.0370821952819824,-0.5125759840011597
tracking_flow,kodak24,kodim02,20,nlm,4.0,2.0,1.0,0.9961240310077519,1.423152208328247,0.28793774319066145,0.12062256809338522,1.2451351881027222,1.2934620380401611,0.5545390570021111,0.0,-1.0385571718215942,-0.5599726438522339
tracking_flow,kodak24,kodim02,20,nlm,5.0,2.0,1.0,1.0,1.1166396141052246,0.2825278810408922,0.10037174721189591,1.2303861379623413,1.2930169105529785,0.5503166783954961,0.0,-1.0100624561309814,-0.5386242866516113
tracking_flow,kodak24,kodim02,20,nlm,6.0,2.0,1.0,1.0,0.990358293056488,0.23308270676691728,0.06015037593984962,1.2538352012634277,1.4162728786468506,0.5559171944639925,0.0,-1.0457522869110107,-0.5393046736717224
tracking_flow,kodak24,kodim02,20,bm3d,0.0,2.0,1.0,0.9754098360655737,1.1003086566925049,0.18907563025210083,0.08823529411764706,1.0784759521484375,0.7558069825172424,0.4556943467041989,0.0009383063570255688,-0.846303403377533,-0.46193942427635193
tracking_flow,kodak24,kodim02,20,bm3d,1.0,2.0,1.0,0.9876543209876543,1.1217864751815796,0.22916666666666666,0.09166666666666666,0.9919312596321106,0.5834851264953613,0.41622683556181095,2.9322073657049025e-05,-0.792548418045044,-0.4139781892299652
tracking_flow,kodak24,kodim02,20,bm3d,2.0,2.0,1.0,0.9880478087649402,0.9865774512290955,0.22983870967741934,0.0846774193548387,0.9695877432823181,0.5816048383712769,0.4144088669950739,0.0,-0.7273651957511902,-0.42266780138015747
tracking_flow,kodak24,kodim02,20,bm3d,3.0,2.0,1.0,0.9844357976653697,0.9391332864761353,0.233201581027668,0.05533596837944664,0.9465259313583374,0.5969035625457764,0.39183087027914615,0.0,-0.7466230988502502,-0.33263418078422546
tracking_flow,kodak24,kodim02,20,bm3d,4.0,2.0,1.0,0.9922480620155039,1.0745158195495605,0.2421875,0.09375,0.9318068027496338,0.5670719146728516,0.38470560638048323,0.0,-0.6881468892097473,-0.38208410143852234
tracking_flow,kodak24,kodim02,20,bm3d,5.0,2.0,1.0,0.9888475836431226,1.4692645072937012,0.23308270676691728,0.12406015037593984,0.9068267345428467,0.5048383474349976,0.3711588083509266,0.0,-0.6830054521560669,-0.3421993553638458
tracking_flow,kodak24,kodim02,20,bm3d,6.0,2.0,1.0,0.9924812030075187,1.351848840713501,0.20454545454545456,0.11742424242424243,0.9229958653450012,0.5096379518508911,0.385761201032137,0.00026389866291344125,-0.7298139333724976,-0.33586230874061584
tracking_flow,kodak24,kodim02,20,fdncnn_color,0.0,2.0,1.0,0.9795081967213115,1.1253154277801514,0.17573221757322174,0.06694560669456066,0.9888837337493896,0.5629521608352661,0.4063452967393854,0.007330518414262257,-0.7702999711036682,-0.4242904782295227
tracking_flow,kodak24,kodim02,20,fdncnn_color,1.0,2.0,1.0,0.9917695473251029,0.9180329442024231,0.14937759336099585,0.04564315352697095,0.9201374053955078,0.5054301023483276,0.3784306826178747,0.0005277973258268825,-0.7079017162322998,-0.3862413167953491
tracking_flow,kodak24,kodim02,20,fdncnn_color,2.0,2.0,1.0,0.9840637450199203,0.6987976431846619,0.1862348178137652,0.05668016194331984,0.8650164008140564,0.4366404116153717,0.3637696457893502,0.0,-0.6554498672485352,-0.35929447412490845
tracking_flow,kodak24,kodim02,20,fdncnn_color,3.0,2.0,1.0,0.9844357976653697,0.6668023467063904,0.13438735177865613,0.04743083003952569,0.8433456420898438,0.48052978515625,0.3390511376964579,0.0,-0.6498901844024658,-0.3007775545120239
tracking_flow,kodak24,kodim02,20,fdncnn_color,4.0,2.0,1.0,0.9922480620155039,1.0780971050262451,0.18359375,0.08203125,0.8417920470237732,0.4575629234313965,0.33717452498240674,0.0,-0.6387702226638794,-0.326827734708786
tracking_flow,kodak24,kodim02,20,fdncnn_color,5.0,2.0,1.0,0.9851301115241635,0.902092695236206,0.17358490566037735,0.06415094339622641,0.827681303024292,0.4108331799507141,0.33435960591133007,0.0,-0.6197631359100342,-0.31412678956985474
tracking_flow,kodak24,kodim02,20,fdncnn_color,6.0,2.0,1.0,0.9887218045112782,0.6705935597419739,0.10646387832699619,0.045627376425855515,0.8182891011238098,0.405525803565979,0.33729181327703495,0.0001172882946281961,-0.6233137249946594,-0.3074595630168915
tracking_flow,kodak24,kodim02,20,ectv_fdncnn,0.0,2.0,1.0,0.9795081967213115,1.1253154277801514,0.17573221757322174,0.06694560669456066,0.9888837337493896,0.5629521608352661,0.4063452967393854,0.007330518414262257,-0.7702999711036682,-0.4242904782295227
tracking_flow,kodak24,kodim02,20,ectv_fdncnn,1.0,2.0,1.0,0.9917695473251029,0.9180329442024231,0.14937759336099585,0.04564315352697095,0.9201374053955078,0.5054301023483276,0.3784306826178747,0.0005277973258268825,-0.7079017162322998,-0.3862413167953491
tracking_flow,kodak24,kodim02,20,ectv_fdncnn,2.0,2.0,1.0,0.9840637450199203,0.6987976431846619,0.1862348178137652,0.05668016194331984,0.8650164008140564,0.4366404116153717,0.3637696457893502,0.0,-0.6554498672485352,-0.35929447412490845
tracking_flow,kodak24,kodim02,20,ectv_fdncnn,3.0,2.0,1.0,0.9844357976653697,0.6668023467063904,0.13438735177865613,0.04743083003952569,0.8433456420898438,0.48052978515625,0.3390511376964579,0.0,-0.6498901844024658,-0.3007775545120239
tracking_flow,kodak24,kodim02,20,ectv_fdncnn,4.0,2.0,1.0,0.9922480620155039,1.0780971050262451,0.18359375,0.08203125,0.8417920470237732,0.4575629234313965,0.33717452498240674,0.0,-0.6387702226638794,-0.326827734708786
tracking_flow,kodak24,kodim02,20,ectv_fdncnn,5.0,2.0,1.0,0.9851301115241635,0.902092695236206,0.17358490566037735,0.06415094339622641,0.827681303024292,0.4108331799507141,0.33435960591133007,0.0,-0.6197631359100342,-0.31412678956985474
tracking_flow,kodak24,kodim02,20,ectv_fdncnn,6.0,2.0,1.0,0.9887218045112782,0.6705935597419739,0.10646387832699619,0.045627376425855515,0.8182891011238098,0.405525803565979,0.33729181327703495,0.0001172882946281961,-0.6233137249946594,-0.3074595630168915
tracking_flow,kodak24,kodim02,50,noisy,0.0,2.0,1.0,1.0,1.7877929210662842,0.5368852459016393,0.13934426229508196,0.8462388515472412,0.7141562700271606,0.3197278911564626,0.004398311048557354,0.006621111650019884,0.09259498864412308
tracking_flow,kodak24,kodim02,50,noisy,1.0,2.0,1.0,1.0,1.8352080583572388,0.5185185185185185,0.17695473251028807,0.8544389009475708,0.7691636681556702,0.33972554539057004,0.00331339432324654,-0.2111119031906128,-0.03053608350455761
tracking_flow,kodak24,kodim02,50,noisy,2.0,2.0,1.0,1.0,1.4390954971313477,0.4581673306772908,0.12350597609561753,0.8795774579048157,0.7171759605407715,0.32826061459066386,0.0016127140511376964,-0.03310970216989517,-0.15293487906455994
tracking_flow,kodak24,kodim02,50,noisy,3.0,2.0,1.0,1.0,1.5685417652130127,0.5175097276264592,0.08949416342412451,1.0122320652008057,0.7824807167053223,0.3796328876378137,0.03858784893267652,0.039094679057598114,-0.3968733251094818
tracking_flow,kodak24,kodim02,50,noisy,4.0,2.0,1.0,1.0,1.8444093465805054,0.5542635658914729,0.1937984496124031,0.8995180726051331,0.8484400510787964,0.39872155758855266,0.0,-0.21900659799575806,-0.2077750265598297
tracking_flow,kodak24,kodim02,50,noisy,5.0,2.0,1.0,1.0,1.8401998281478882,0.5724907063197026,0.15613382899628253,1.0731759071350098,0.9384844303131104,0.47293572601454376,0.014191883650011729,-0.2089293897151947,-0.05381612107157707
tracking_flow,kodak24,kodim02,50,noisy,6.0,2.0,1.0,1.0,1.796525001525879,0.556390977443609,0.15413533834586465,0.7592686414718628,0.6536424160003662,0.27592071311283134,0.0,-0.06732549518346786,0.04645998403429985
tracking_flow,kodak24,kodim02,50,tv_maxiter,0.0,2.0,1.0,1.0,1.9240261316299438,0.5450819672131147,0.15163934426229508,0.9016571640968323,0.7613606452941895,0.34805301430917196,0.006392212057236688,0.05078577995300293,0.0905475839972496
tracking_flow,kodak24,kodim02,50,tv_maxiter,1.0,2.0,1.0,1.0,1.959442377090454,0.5308641975308642,0.1934156378600823,0.9283912181854248,0.8128034472465515,0.3817440769411213,0.01172882946281961,-0.19510360062122345,0.016939930617809296
tracking_flow,kodak24,kodim02,50,tv_maxiter,2.0,2.0,1.0,1.0,1.5604891777038574,0.4900398406374502,0.14342629482071714,0.9591162800788879,0.8045210838317871,0.3980764719680976,0.004134412385643913,-0.03657887130975723,-0.1665496826171875
tracking_flow,kodak24,kodim02,50,tv_maxiter,3.0,2.0,1.0,1.0,1.7420096397399902,0.5953307392996109,0.13618677042801555,1.0528610944747925,0.8264893293380737,0.39901477832512317,0.043924466338259444,-0.0015031822258606553,-0.3735014796257019
tracking_flow,kodak24,kodim02,50,tv_maxiter,4.0,2.0,1.0,1.0,2.064791440963745,0.6162790697674418,0.21705426356589147,1.0020304918289185,0.9237622022628784,0.45285010555946514,0.00120220501993901,-0.20270408689975739,-0.2228149175643921
tracking_flow,kodak24,kodim02,50,tv_maxiter,5.0,2.0,1.0,1.0,1.9519801139831543,0.5762081784386617,0.1821561338289963,1.1386891603469849,1.0110535621643066,0.5053072953319259,0.01847290640394089,-0.21073560416698456,-0.07126917690038681
tracking_flow,kodak24,kodim02,50,tv_maxiter,6.0,2.0,1.0,1.0,1.9909263849258423,0.5977443609022557,0.19172932330827067,0.8367770314216614,0.6903238892555237,0.3126905934787708,0.0038118695754163733,-0.11816636472940445,0.09397207200527191
tracking_flow,kodak24,kodim02,50,tv_fixedk_val,0.0,2.0,1.0,1.0,1.919753909111023,0.5450819672131147,0.15163934426229508,0.9018492698669434,0.7608839273452759,0.3479064039408867,0.006421534130893736,0.05071406438946724,0.09145953506231308
tracking_flow,kodak24,kodim02,50,tv_fixedk_val,1.0,2.0,1.0,1.0,1.9902392625808716,0.5267489711934157,0.19753086419753085,0.929360032081604,0.8121803402900696,0.3811576354679803,0.011816795683790758,-0.1933937817811966,0.014846951700747013
tracking_flow,kodak24,kodim02,50,tv_fixedk_val,2.0,2.0,1.0,1.0,1.5630133152008057,0.4900398406374502,0.14342629482071714,0.9575485587120056,0.8020934462547302,0.39655172413793105,0.004134412385643913,-0.036077775061130524,-0.16161011159420013
tracking_flow,kodak24,kodim02,50,tv_fixedk_val,3.0,2.0,1.0,1.0,1.7375484704971313,0.5953307392996109,0.13229571984435798,1.05375337600708,0.8304257392883301,0.399513253577293,0.043924466338259444,0.0005529619520530105,-0.3719565272331238
tracking_flow,kodak24,kodim02,50,tv_fixedk_val,4.0,2.0,1.0,1.0,2.0578651428222656,0.6201550387596899,0.21705426356589147,1.0021100044250488,0.9226685762405396,0.4529380717804363,0.0012901712409101572,-0.20181667804718018,-0.22569097578525543
tracking_flow,kodak24,kodim02,50,tv_fixedk_val,5.0,2.0,1.0,1.0,1.968485713005066,0.5762081784386617,0.17472118959107807,1.1428651809692383,1.013028621673584,0.5063628899835796,0.01985104386582219,-0.21680383384227753,-0.07103002071380615
tracking_flow,kodak24,kodim02,50,tv_fixedk_val,6.0,2.0,1.0,1.0,1.9886506795883179,0.6015037593984962,0.19548872180451127,0.8350793123245239,0.6878290176391602,0.3114004222378607,0.003635937133474079,-0.11676447838544846,0.09296779334545135
tracking_flow,kodak24,kodim02,50,tv_discrepancy,0.0,2.0,1.0,1.0,1.9240261316299438,0.5450819672131147,0.15163934426229508,0.9016571640968323,0.7613606452941895,0.34805301430917196,0.006392212057236688,0.05078577995300293,0.0905475839972496
tracking_flow,kodak24,kodim02,50,tv_discrepancy,1.0,2.0,1.0,1.0,1.959442377090454,0.5308641975308642,0.1934156378600823,0.9283912181854248,0.8128034472465515,0.3817440769411213,0.01172882946281961,-0.19510360062122345,0.016939930617809296
tracking_flow,kodak24,kodim02,50,tv_discrepancy,2.0,2.0,1.0,1.0,1.5604891777038574,0.4900398406374502,0.14342629482071714,0.9591162800788879,0.8045210838317871,0.3980764719680976,0.004134412385643913,-0.03657887130975723,-0.1665496826171875
tracking_flow,kodak24,kodim02,50,tv_discrepancy,3.0,2.0,1.0,1.0,1.7420096397399902,0.5953307392996109,0.13618677042801555,1.0528610944747925,0.8264893293380737,0.39901477832512317,0.043924466338259444,-0.0015031822258606553,-0.3735014796257019
tracking_flow,kodak24,kodim02,50,tv_discrepancy,4.0,2.0,1.0,1.0,2.064791440963745,0.6162790697674418,0.21705426356589147,1.0020304918289185,0.9237622022628784,0.45285010555946514,0.00120220501993901,-0.20270408689975739,-0.2228149175643921
tracking_flow,kodak24,kodim02,50,tv_discrepancy,5.0,2.0,1.0,1.0,1.9519801139831543,0.5762081784386617,0.1821561338289963,1.1386891603469849,1.0110535621643066,0.5053072953319259,0.01847290640394089,-0.21073560416698456,-0.07126917690038681
tracking_flow,kodak24,kodim02,50,tv_discrepancy,6.0,2.0,1.0,1.0,1.9909263849258423,0.5977443609022557,0.19172932330827067,0.8367770314216614,0.6903238892555237,0.3126905934787708,0.0038118695754163733,-0.11816636472940445,0.09397207200527191
tracking_flow,kodak24,kodim02,50,tv_chambolle_val,0.0,2.0,1.0,0.9836065573770492,4.167471885681152,0.7083333333333334,0.42083333333333334,1.1373624801635742,0.9336702823638916,0.46504808820079757,0.0332512315270936,-0.36044222116470337,-0.22063198685646057
tracking_flow,kodak24,kodim02,50,tv_chambolle_val,1.0,2.0,1.0,0.9835390946502057,3.181381940841675,0.6861924686192469,0.38493723849372385,1.3271158933639526,1.127899169921875,0.5553014309171944,0.04946633825944171,-0.7133812308311462,-0.22063438594341278
tracking_flow,kodak24,kodim02,50,tv_chambolle_val,2.0,2.0,1.0,1.0,3.5034067630767822,0.7290836653386454,0.3745019920318725,1.1773897409439087,1.0410871505737305,0.5203788411916491,0.017886464930799907,-0.38492047786712646,-0.23453794419765472
tracking_flow,kodak24,kodim02,50,tv_chambolle_val,3.0,2.0,1.0,1.0,3.3132100105285645,0.77431906614786,0.35797665369649806,1.4349473714828491,1.0662171840667725,0.529937837203847,0.10485573539760731,-0.5822663903236389,-0.5633248090744019
