task,dataset,image,quality,method,bpp,psnr,ssim,grad_corr,grad_mae,tv_input,tv_output
jpeg_compression,kodak24,kodim03,70,tv_maxiter,1.3241959064327486,29.654890463442314,0.7720192074775696,0.928937554359436,0.015147792175412178,0.3265019357204437,0.053565651178359985
jpeg_compression,kodak24,kodim03,10,tv_fixedk_val,0.39126461988304095,26.58021850081248,0.7149975299835205,0.8474367260932922,0.019870245829224586,0.3265019357204437,0.044166695326566696
jpeg_compression,kodak24,kodim03,20,tv_fixedk_val,0.5455043859649122,28.334625815293197,0.7591148018836975,0.8975587487220764,0.016901912167668343,0.3265019357204437,0.046785805374383926
jpeg_compression,kodak24,kodim03,30,tv_fixedk_val,0.6975511695906432,28.839907187724304,0.7653286457061768,0.9114721417427063,0.01607959344983101,0.3265019357204437,0.04928438737988472
jpeg_compression,kodak24,kodim03,50,tv_fixedk_val,0.956140350877193,29.375274618475697,0.7716065049171448,0.9241930842399597,0.01531954575330019,0.3265019357204437,0.05114085227251053
jpeg_compression,kodak24,kodim03,70,tv_fixedk_val,1.3187134502923976,29.691012557315094,0.7755358815193176,0.9298409819602966,0.015010872855782509,0.3265019357204437,0.053220827132463455
jpeg_compression,kodak24,kodim03,10,tv_discrepancy,0.3929093567251462,26.5828128429979,0.7124702334403992,0.8483468294143677,0.01992182433605194,0.3265019357204437,0.044664714485406876
jpeg_compression,kodak24,kodim03,20,tv_discrepancy,0.5473318713450293,28.30649577049104,0.755586564540863,0.8969331383705139,0.0169861800968647,0.3265019357204437,0.04716090112924576
jpeg_compression,kodak24,kodim03,30,tv_discrepancy,0.7013888888888888,28.810725742278024,0.7628405690193176,0.9105948805809021,0.016177792102098465,0.3265019357204437,0.04961876943707466
jpeg_compression,kodak24,kodim03,50,tv_discrepancy,0.9614400584795322,29.34399564697884,0.7682626843452454,0.9233435392379761,0.015468690544366837,0.3265019357204437,0.05150144174695015
jpeg_compression,kodak24,kodim03,70,tv_discrepancy,1.3241959064327486,29.654890463442314,0.7720192074775696,0.928937554359436,0.015147792175412178,0.3265019357204437,0.053565651178359985
jpeg_compression,kodak24,kodim03,10,tv_chambolle_val,0.3678728070175439,26.335466932983564,0.7080311179161072,0.8145201206207275,0.02117019146680832,0.3265019357204437,0.03710903972387314
jpeg_compression,kodak24,kodim03,20,tv_chambolle_val,0.4756944444444444,28.12380659566784,0.7741994857788086,0.8810486197471619,0.01777387224137783,0.3265019357204437,0.0358843132853508
jpeg_compression,kodak24,kodim03,30,tv_chambolle_val,0.5754751461988304,28.69792331008968,0.7936108112335205,0.8984520435333252,0.016507532447576523,0.3265019357204437,0.035588447004556656
jpeg_compression,kodak24,kodim03,50,tv_chambolle_val,0.7534722222222222,29.192703279247887,0.8060943484306335,0.9144340753555298,0.015534370206296444,0.3265019357204437,0.036073461174964905
jpeg_compression,kodak24,kodim03,70,tv_chambolle_val,0.9941520467836257,29.541413960897348,0.815105140209198,0.9243346452713013,0.014887411147356033,0.3265019357204437,0.036165978759527206
jpeg_compression,kodak24,kodim03,10,ectv,0.427266081871345,26.275420124906013,0.6742963790893555,0.8504689931869507,0.02138090692460537,0.3265019357204437,0.055868253111839294
jpeg_compression,kodak24,kodim03,20,ectv,0.6578947368421053,27.438562101994997,0.6660272479057312,0.8699727058410645,0.02187095582485199,0.3265019357204437,0.06658360362052917
jpeg_compression,kodak24,kodim03,30,ectv,0.879203216374269,27.649796718319838,0.6512686014175415,0.8726814985275269,0.02275029756128788,0.3265019357204437,0.07351601123809814
jpeg_compression,kodak24,kodim03,50,ectv,1.2339181286549707,27.877015748010805,0.6451199054718018,0.876221239566803,0.023154035210609436,0.3265019357204437,0.07909581065177917
jpeg_compression,kodak24,kodim03,70,ectv,1.7147295321637428,27.87960485416616,0.6322584748268127,0.8785484433174133,0.023433320224285126,0.3265019357204437,0.08714231103658676
jpeg_compression,kodak24,kodim03,10,ectv_fidelity,0.37353801169590645,26.47495357786232,0.71673184633255,0.8326319456100464,0.020332355052232742,0.3265019357204437,0.03860769048333168
jpeg_compression,kodak24,kodim03,20,ectv_fidelity,0.48391812865497075,28.33163583813059,0.7825140953063965,0.892362654209137,0.016927210614085197,0.3265019357204437,0.037200771272182465
jpeg_compression,kodak24,kodim03,30,ectv_fidelity,0.5857090643274854,29.023847366149088,0.805009663105011,0.9118294715881348,0.015523324720561504,0.3265019357204437,0.037046924233436584
jpeg_compression,kodak24,kodim03,50,ectv_fidelity,0.758406432748538,29.610468597917592,0.8217567801475525,0.9268101453781128,0.01438711117953062,0.3265019357204437,0.03692638874053955
jpeg_compression,kodak24,kodim03,70,ectv_fidelity,0.9970760233918129,30.02648779739399,0.833033561706543,0.9351394772529602,0.013781940564513206,0.3265019357204437,0.03721729665994644
jpeg_compression,kodak24,kodim03,10,bilateral_val,0.35489766081871343,24.823380954083525,0.6584781408309937,0.7722835540771484,0.02258218824863434,0.3265019357204437,0.03393981233239174
jpeg_compression,kodak24,kodim03,20,bilateral_val,0.4857456140350877,26.035797554615037,0.7142603993415833,0.8385800719261169,0.019415942952036858,0.3265019357204437,0.03714096173644066
jpeg_compression,kodak24,kodim03,30,bilateral_val,0.6105628654970761,26.277606975284613,0.726422131061554,0.8554068207740784,0.018324777483940125,0.3265019357204437,0.039874400943517685
jpeg_compression,kodak24,kodim03,50,bilateral_val,0.839546783625731,26.418419613363003,0.733220100402832,0.8681353330612183,0.017769062891602516,0.3265019357204437,0.04384082183241844
jpeg_compression,kodak24,kodim03,70,bilateral_val,1.2132675438596492,26.524385779246348,0.7315404415130615,0.8714393973350525,0.017814381048083305,0.3265019357204437,0.051131054759025574
jpeg_compression,kodak24,kodim03,10,pm_diff_val,0.38048245614035087,26.330728497933244,0.7023765444755554,0.8022875785827637,0.02170366421341896,0.3265019357204437,0.04078155755996704
jpeg_compression,kodak24,kodim03,20,pm_diff_val,0.5179093567251462,27.89437459734954,0.745578944683075,0.8505918383598328,0.019364386796951294,0.3265019357204437,0.04183371737599373
jpeg_compression,kodak24,kodim03,30,pm_diff_val,0.6449195906432749,28.379538241727747,0.7552445530891418,0.8709466457366943,0.01840922050178051,0.3265019357204437,0.04277564212679863
jpeg_compression,kodak24,kodim03,50,pm_diff_val,0.8598318713450293,28.760655739020166,0.762742817401886,0.8778443336486816,0.018046239390969276,0.3265019357204437,0.04279070720076561
jpeg_compression,kodak24,kodim03,70,pm_diff_val,1.1284722222222223,28.990423615889892,0.7695217132568359,0.8860036730766296,0.01757693476974964,0.3265019357204437,0.04245856776833534
jpeg_compression,kodak24,kodim03,10,wavelet_bayes,0.360562865497076,26.131210562895188,0.6936800479888916,0.7858327627182007,0.022110169753432274,0.3265019357204437,0.04040786251425743
jpeg_compression,kodak24,kodim03,20,wavelet_bayes,0.48501461988304095,27.55615989168372,0.7381722331047058,0.8414066433906555,0.019230257719755173,0.3265019357204437,0.042348191142082214
jpeg_compression,kodak24,kodim03,30,wavelet_bayes,0.6098318713450293,27.831910198160386,0.7380800843238831,0.84605872631073,0.019008483737707138,0.3265019357204437,0.04513540491461754
jpeg_compression,kodak24,kodim03,50,wavelet_bayes,0.841922514619883,27.920652754572572,0.7333755493164062,0.8446189165115356,0.019165722653269768,0.3265019357204437,0.04956872761249542
jpeg_compression,kodak24,kodim03,70,wavelet_bayes,1.1494883040935673,28.035721636062775,0.734373152256012,0.8498378396034241,0.01894542947411537,0.3265019357204437,0.0503559447824955
jpeg_compression,kodak24,kodim03,10,nlm,0.36988304093567254,26.422735205813346,0.7155535817146301,0.8321579694747925,0.020452475175261497,0.3265019357204437,0.038722287863492966
jpeg_compression,kodak24,kodim03,20,nlm,0.47368421052631576,28.19447213101812,0.7759230136871338,0.8814752101898193,0.017398430034518242,0.3265019357204437,0.03682240843772888
jpeg_compression,kodak24,kodim03,30,nlm,0.5645102339181286,28.786540695946876,0.7973522543907166,0.8993969559669495,0.015952251851558685,0.3265019357204437,0.036647893488407135
jpeg_compression,kodak24,kodim03,50,nlm,0.7174707602339181,29.418369429413687,0.8165531754493713,0.9155075550079346,0.014679589308798313,0.3265019357204437,0.03611409291625023
jpeg_compression,kodak24,kodim03,70,nlm,0.9331140350877193,29.84508777631294,0.829272449016571,0.9220507144927979,0.014094670303165913,0.3265019357204437,0.03612899407744408
jpeg_compression,kodak24,kodim03,10,bm3d,0.3982090643274854,26.76424322693979,0.7326722741127014,0.8697553873062134,0.01869303733110428,0.3265019357204437,0.04580579325556755
jpeg_compression,kodak24,kodim03,20,bm3d,0.5182748538011696,28.805287351591815,0.7957584261894226,0.9161359667778015,0.015199675224721432,0.3265019357204437,0.04419801011681557
jpeg_compression,kodak24,kodim03,30,bm3d,0.6260964912280702,29.502890950289537,0.8178727626800537,0.9334336519241333,0.013376771472394466,0.3265019357204437,0.04442461580038071
jpeg_compression,kodak24,kodim03,50,bm3d,0.8002558479532164,30.3572597123817,0.8394067883491516,0.9456860423088074,0.012025152333080769,0.3265019357204437,0.04371920973062515
jpeg_compression,kodak24,kodim03,70,bm3d,1.0206505847953216,30.93031476904698,0.8546416163444519,0.9531676769256592,0.01120846439152956,0.3265019357204437,0.04307933151721954
jpeg_compression,kodak24,kodim03,10,fdncnn_color,0.40003654970760233,26.765964645156807,0.7330489158630371,0.876218855381012,0.018445169553160667,0.3265019357204437,0.04639766737818718
jpeg_compression,kodak24,kodim03,20,fdncnn_color,0.5255847953216374,28.91340089136564,0.7990982532501221,0.9227264523506165,0.014682348817586899,0.3265019357204437,0.04558684304356575
jpeg_compression,kodak24,kodim03,30,fdncnn_color,0.6324926900584795,29.663408674384577,0.8199990391731262,0.940623939037323,0.012853036634624004,0.3265019357204437,0.045343637466430664
jpeg_compression,kodak24,kodim03,50,fdncnn_color,0.8024488304093568,30.537849353765928,0.842991828918457,0.9509708881378174,0.01154634915292263,0.3265019357204437,0.04443572461605072
jpeg_compression,kodak24,kodim03,70,fdncnn_color,1.0332602339181287,31.178430768857982,0.8588038086891174,0.9594306945800781,0.010580610483884811,0.3265019357204437,0.043913334608078
jpeg_compression,kodak24,kodim03,10,ectv_fdncnn,0.40003654970760233,26.765964645156807,0.7330489158630371,0.876218855381012,0.018445169553160667,0.3265019357204437,0.04639766737818718
jpeg_compression,kodak24,kodim03,20,ectv_fdncnn,0.5255847953216374,28.91340089136564,0.7990982532501221,0.9227264523506165,0.014682348817586899,0.3265019357204437,0.04558684304356575
jpeg_compression,kodak24,kodim03,30,ectv_fdncnn,0.6324926900584795,29.663408674384577,0.8199990391731262,0.940623939037323,0.012853036634624004,0.3265019357204437,0.045343637466430664
jpeg_compression,kodak24,kodim03,50,ectv_fdncnn,0.8024488304093568,30.537849353765928,0.842991828918457,0.9509708881378174,0.01154634915292263,0.3265019357204437,0.04443572461605072
jpeg_compression,kodak24,kodim03,70,ectv_fdncnn,1.0332602339181287,31.178430768857982,0.8588038086891174,0.9594306945800781,0.010580610483884811,0.3265019357204437,0.043913334608078
jpeg_compression,kodak24,kodim04,10,noisy,0.48793859649122806,25.33061946838196,0.6217755675315857,0.8633154034614563,0.02515505626797676,0.33331695199012756,0.0788002610206604
jpeg_compression,kodak24,kodim04,20,noisy,0.8589181286549707,25.334143475150558,0.5638351440429688,0.8555681109428406,0.031085355207324028,0.33331695199012756,0.11153104156255722
jpeg_compression,kodak24,kodim04,30,noisy,1.154970760233918,25.199321173478204,0.5484838485717773,0.852687656879425,0.033014506101608276,0.33331695199012756,0.12742219865322113
jpeg_compression,kodak24,kodim04,50,noisy,1.7534722222222223,24.029201310809626,0.486243337392807,0.843906044960022,0.0365450419485569,0.33331695199012756,0.17174425721168518
jpeg_compression,kodak24,kodim04,70,noisy,2.585343567251462,22.96624473110264,0.4357278347015381,0.841435432434082,0.03764631971716881,0.33331695199012756,0.218996062874794
jpeg_compression,kodak24,kodim04,10,tv_maxiter,0.4022295321637427,25.999244496494395,0.6823740005493164,0.8557989597320557,0.02183297835290432,0.33331695199012756,0.04901224374771118
jpeg_compression,kodak24,kodim04,20,tv_maxiter,0.5677997076023392,27.637072991513236,0.7338253855705261,0.9079281091690063,0.017754867672920227,0.33331695199012756,0.05170373246073723
jpeg_compression,kodak24,kodim04,30,tv_maxiter,0.7364766081871345,28.14588537045987,0.744488000869751,0.9212824106216431,0.01676804944872856,0.33331695199012756,0.05422866716980934
jpeg_compression,kodak24,kodim04,50,tv_maxiter,1.003106725146199,28.6678806666955,0.7546239495277405,0.9292069673538208,0.016223756596446037,0.33331695199012756,0.05620355159044266
jpeg_compression,kodak24,kodim04,70,tv_maxiter,1.3799342105263157,28.986812652976695,0.7618575692176819,0.934719979763031,0.01584528759121895,0.33331695199012756,0.05819062888622284
jpeg_compression,kodak24,kodim04,10,tv_fixedk_val,0.40131578947368424,26.00843778307299,0.6821713447570801,0.855617105960846,0.021836023777723312,0.33331695199012756,0.0486486442387104
jpeg_compression,kodak24,kodim04,20,tv_fixedk_val,0.5659722222222222,27.64322725228855,0.7351559996604919,0.907680094242096,0.01775897666811943,0.33331695199012756,0.051280125975608826
jpeg_compression,kodak24,kodim04,30,tv_fixedk_val,0.7328216374269005,28.14913800650271,0.7448136210441589,0.9207109212875366,0.016815023496747017,0.33331695199012756,0.0538816899061203
jpeg_compression,kodak24,kodim04,50,tv_fixedk_val,1.001279239766082,28.67566332145628,0.754915714263916,0.9286255836486816,0.016298901289701462,0.33331695199012756,0.05592827498912811
jpeg_compression,kodak24,kodim04,70,tv_fixedk_val,1.3766447368421053,29.006526089049114,0.7635055184364319,0.9349700212478638,0.01582220569252968,0.33331695199012756,0.05800342187285423
jpeg_compression,kodak24,kodim04,10,tv_discrepancy,0.4022295321637427,25.999244496494395,0.6823740005493164,0.8557989597320557,0.02183297835290432,0.33331695199012756,0.04901224374771118
jpeg_compression,kodak24,kodim04,20,tv_discrepancy,0.5677997076023392,27.637072991513236,0.7338253855705261,0.9079281091690063,0.017754867672920227,0.33331695199012756,0.05170373246073723
jpeg_compression,kodak24,kodim04,30,tv_discrepancy,0.7364766081871345,28.14588537045987,0.744488000869751,0.9212824106216431,0.01676804944872856,0.33331695199012756,0.05422866716980934
jpeg_compression,kodak24,kodim04,50,tv_discrepancy,1.003106725146199,28.6678806666955,0.7546239495277405,0.9292069673538208,0.016223756596446037,0.33331695199012756,0.05620355159044266
jpeg_compression,kodak24,kodim04,70,tv_discrepancy,1.3799342105263157,28.986812652976695,0.7618575692176819,0.934719979763031,0.01584528759121895,0.33331695199012756,0.05819062888622284
jpeg_compression,kodak24,kodim04,10,tv_chambolle_val,0.3815789473684211,25.68333506632577,0.6722567677497864,0.8205570578575134,0.023471547290682793,0.33331695199012756,0.041870422661304474
jpeg_compression,kodak24,kodim04,20,tv_chambolle_val,0.5133406432748538,27.171064031937718,0.7258203625679016,0.8785685896873474,0.01987628825008869,0.33331695199012756,0.04189854487776756
jpeg_compression,kodak24,kodim04,30,tv_chambolle_val,0.6445540935672515,27.680120666963003,0.7410521507263184,0.8954282402992249,0.018908504396677017,0.33331695199012756,0.042776141315698624
jpeg_compression,kodak24,kodim04,50,tv_chambolle_val,0.862390350877193,28.15499178817479,0.7545647621154785,0.9085131287574768,0.018199052661657333,0.33331695199012756,0.043037474155426025
jpeg_compression,kodak24,kodim04,70,tv_chambolle_val,1.1485745614035088,28.43788189535191,0.7631193995475769,0.9154990315437317,0.017806006595492363,0.33331695199012756,0.04304182156920433
jpeg_compression,kodak24,kodim04,10,ectv,0.4307383040935672,25.956241286811018,0.6720040440559387,0.8677034974098206,0.021698743104934692,0.33331695199012756,0.05860952287912369
jpeg_compression,kodak24,kodim04,20,ectv,0.6794590643274854,27.029954703036815,0.6757683157920837,0.8953842520713806,0.020545635372400284,0.33331695199012756,0.07117228955030441
jpeg_compression,kodak24,kodim04,30,ectv,0.9082602339181286,27.354170343464407,0.6741392612457275,0.8988262414932251,0.02095525525510311,0.33331695199012756,0.07757331430912018
jpeg_compression,kodak24,kodim04,50,ectv,1.2779605263157894,27.624789640484174,0.6732383370399475,0.9026393890380859,0.021235458552837372,0.33331695199012756,0.0838797464966774
jpeg_compression,kodak24,kodim04,70,ectv,1.7600511695906433,27.628992567828206,0.6669510006904602,0.9042256474494934,0.021423975005745888,0.33331695199012756,0.09166224300861359
jpeg_compression,kodak24,kodim04,10,ectv_fidelity,0.38011695906432746,25.84170097392557,0.674674928188324,0.8364781141281128,0.02304859645664692,0.33331695199012756,0.04169424995779991
jpeg_compression,kodak24,kodim04,20,ectv_fidelity,0.5038377192982456,27.436519941124992,0.7340872287750244,0.8926154971122742,0.019318273290991783,0.33331695199012756,0.04142952337861061
jpeg_compression,kodak24,kodim04,30,ectv_fidelity,0.6215277777777778,28.047510297151682,0.7563068270683289,0.9105455279350281,0.01818765327334404,0.33331695199012756,0.04152052477002144
jpeg_compression,kodak24,kodim04,50,ectv_fidelity,0.8137792397660819,28.615663065240604,0.7736826539039612,0.9219813942909241,0.0174113716930151,0.33331695199012756,0.04134608805179596
jpeg_compression,kodak24,kodim04,70,ectv_fidelity,1.0815058479532165,28.967337074751782,0.7852497100830078,0.9286687970161438,0.016956033185124397,0.33331695199012756,0.041630879044532776
jpeg_compression,kodak24,kodim04,10,bilateral_val,0.36385233918128657,24.386998205443604,0.6118059158325195,0.7920888662338257,0.025422753766179085,0.33331695199012756,0.03641819953918457
jpeg_compression,kodak24,kodim04,20,bilateral_val,0.49415204678362573,25.302691239593656,0.6587084531784058,0.850722074508667,0.02184826321899891,0.33331695199012756,0.039843108505010605
jpeg_compression,kodak24,kodim04,30,bilateral_val,0.6275584795321637,25.622157621088554,0.6739769577980042,0.8708553910255432,0.020771566778421402,0.33331695199012756,0.04242515191435814
jpeg_compression,kodak24,kodim04,50,bilateral_val,0.8698830409356725,25.80369532035277,0.6861934661865234,0.8783350586891174,0.02014010213315487,0.33331695199012756,0.04686647281050682
jpeg_compression,kodak24,kodim04,70,bilateral_val,1.2474415204678362,25.877670224235846,0.686976969242096,0.8826548457145691,0.019852660596370697,0.33331695199012756,0.05396360531449318
jpeg_compression,kodak24,kodim04,10,pm_diff_val,0.3845029239766082,25.63894331684065,0.675427258014679,0.8098335862159729,0.023592090234160423,0.33331695199012756,0.043132979422807693
jpeg_compression,kodak24,kodim04,20,pm_diff_val,0.5259502923976608,26.999566580758476,0.7199873924255371,0.8578320741653442,0.020587041974067688,0.33331695199012756,0.0441172793507576
jpeg_compression,kodak24,kodim04,30,pm_diff_val,0.6575292397660819,27.45659956734359,0.73448246717453,0.8719012141227722,0.01977439969778061,0.33331695199012756,0.04474823921918869
jpeg_compression,kodak24,kodim04,50,pm_diff_val,0.8832236842105263,27.87485706958421,0.7468018531799316,0.8819701075553894,0.019255271181464195,0.33331695199012756,0.04531354829668999
jpeg_compression,kodak24,kodim04,70,pm_diff_val,1.1637426900584795,28.099815663432995,0.755700409412384,0.8899036645889282,0.018885208293795586,0.33331695199012756,0.044772934168577194
jpeg_compression,kodak24,kodim04,10,wavelet_bayes,0.36915204678362573,25.468903029177547,0.6595668792724609,0.8012258410453796,0.02439173124730587,0.33331695199012756,0.0436759777367115
jpeg_compression,kodak24,kodim04,20,wavelet_bayes,0.5043859649122807,26.67664987666456,0.6998772621154785,0.8424286842346191,0.02165284752845764,0.33331695199012756,0.046809881925582886
jpeg_compression,kodak24,kodim04,30,wavelet_bayes,0.6410818713450293,27.013635475937264,0.7105762958526611,0.8515470623970032,0.020996348932385445,0.33331695199012756,0.04973224177956581
jpeg_compression,kodak24,kodim04,50,wavelet_bayes,0.8877923976608187,27.23033933745926,0.71048903465271,0.8568758368492126,0.020715810358524323,0.33331695199012756,0.053120456635951996
jpeg_compression,kodak24,kodim04,70,wavelet_bayes,1.2158260233918128,27.28960246098716,0.7112131118774414,0.858209490776062,0.020612595602869987,0.33331695199012756,0.055492233484983444
jpeg_compression,kodak24,kodim04,10,nlm,0.37207602339181284,25.689504608479897,0.6682636141777039,0.8248919248580933,0.023521682247519493,0.33331695199012756,0.03987136483192444
jpeg_compression,kodak24,kodim04,20,nlm,0.4866593567251462,27.13222509825418,0.7213842868804932,0.8756773471832275,0.020020049065351486,0.33331695199012756,0.039511486887931824
jpeg_compression,kodak24,kodim04,30,nlm,0.5868055555555556,27.707101030108447,0.7430851459503174,0.8925879001617432,0.01895059086382389,0.33331695199012756,0.039325613528490067
jpeg_compression,kodak24,kodim04,50,nlm,0.7487207602339181,28.244511072478062,0.7627571225166321,0.9023216962814331,0.0183218102902174,0.33331695199012756,0.03922763466835022
jpeg_compression,kodak24,kodim04,70,nlm,0.9903143274853801,28.57608426568806,0.7734960913658142,0.9100265502929688,0.017815470695495605,0.33331695199012756,0.03951522335410118
jpeg_compression,kodak24,kodim04,10,bm3d,0.4102704678362573,26.26663497314039,0.6948118805885315,0.8744133710861206,0.021029984578490257,0.33331695199012756,0.052811283618211746
jpeg_compression,kodak24,kodim04,20,bm3d,0.5586622807017544,28.152761346195874,0.7597334384918213,0.919342041015625,0.01673642359673977,0.33331695199012756,0.05299368128180504
jpeg_compression,kodak24,kodim04,30,bm3d,0.6778143274853801,28.885850121498358,0.7833399176597595,0.9323856234550476,0.015312091447412968,0.33331695199012756,0.05221046879887581
jpeg_compression,kodak24,kodim04,50,bm3d,0.8733552631578947,29.65654880356077,0.8049835562705994,0.9439544677734375,0.013925218023359776,0.33331695199012756,0.05255288630723953
jpeg_compression,kodak24,kodim04,70,bm3d,1.1388888888888888,30.156112419954727,0.8179783225059509,0.9495514631271362,0.013310425914824009,0.33331695199012756,0.052024900913238525
jpeg_compression,kodak24,kodim04,10,fdncnn_color,0.41228070175438597,26.30872853833022,0.698509931564331,0.8808953762054443,0.02060249075293541,0.33331695199012756,0.05388979986310005
jpeg_compression,kodak24,kodim04,20,fdncnn_color,0.5645102339181286,28.250141788041745,0.7632060647010803,0.926743745803833,0.016119979321956635,0.33331695199012756,0.05373877286911011
jpeg_compression,kodak24,kodim04,30,fdncnn_color,0.685672514619883,29.01800772721124,0.7873846888542175,0.9395337104797363,0.014644084498286247,0.33331695199012756,0.05337412282824516
jpeg_compression,kodak24,kodim04,50,fdncnn_color,0.8817616959064327,29.891533897679437,0.8084234595298767,0.9504642486572266,0.013233136385679245,0.33331695199012756,0.053319260478019714
jpeg_compression,kodak24,kodim04,70,fdncnn_color,1.1385233918128654,30.473047239395417,0.8228703141212463,0.9563554525375366,0.01255095936357975,0.33331695199012756,0.05268941447138786
jpeg_compression,kodak24,kodim04,10,ectv_fdncnn,0.41228070175438597,26.30872853833022,0.698509931564331,0.8808953762054443,0.02060249075293541,0.33331695199012756,0.05388979986310005
jpeg_compression,kodak24,kodim04,20,ectv_fdncnn,0.5645102339181286,28.250141788041745,0.7632060647010803,0.926743745803833,0.016119979321956635,0.33331695199012756,0.05373877286911011
jpeg_compression,kodak24,kodim04,30,ectv_fdncnn,0.685672514619883,29.01800772721124,0.7873846888542175,0.9395337104797363,0.014644084498286247,0.33331695199012756,0.05337412282824516
jpeg_compression,kodak24,kodim04,50,ectv_fdncnn,0.8817616959064327,29.891533897679437,0.8084234595298767,0.9504642486572266,0.013233136385679245,0.33331695199012756,0.053319260478019714
jpeg_compression,kodak24,kodim04,70,ectv_fdncnn,1.1385233918128654,30.473047239395417,0.8228703141212463,0.9563554525375366,0.01255095936357975,0.33331695199012756,0.05268941447138786
